RegionName,SizeRank,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09
"Fresno, CA",56,120.1658239,117.684078,116.9560776,114.7789219,113.1071191,111.9925338,108.6956522,108.6956522,108.5445329,105.4913144,104.1356228,101.8639329,100.1855288,96.54756156,97.08480565,95.48431266,95.975571,95.02066116,93.99003417,95.22541567,94.17712303,93.82257315,93.57053683,92.54115226,93.17705223,92.17294031,93.46331658,90.95502779,93.75707499,96.16864854,98.59971896,99.96565934,100.8596634,102.970297,101.7842422,101.3175676,104.1334138,107.6485974,110.5673759,113.6363636,116.9383416,119.8280354,121.5820313,125,126.0211268,125.1879699,124.4665718,123.3176944,124.6711106,125.6101235,126.0211268,128.8512191,130.2917443,130.881977,131.3447719,131.8114875,131.7802503,130.7170543,130.2711056,129.3915672,130.2449704,131.8452381,132.9831933,135,137.685999,137.6450839,139.1536409,139.6584306,139.3084763,138.3731208,138.4772665,137.7833682,137.3083823,139.0334572,140.1676829,141.9813416,143.8736661,144.6177062,145.5591716,146.4443505,146.5682709,145.9140366,145.5733809,145.5355318,145.2885015,147.1618149,147.8415139,150.2293578,152.4124324,153.2934132,156.25,155.6162246,156.25,156.6217516,156.5452092,157.662624,158.3922914,158.8861589,161.1842105,163.505116,164.8771022,165.5870445,166.4684899,166.6534392,166.6666667,166.222676,165.8333333,165.6024096,165.59607,165.5391121,165.59607,167.6770935,168.6217009,169.6931805,170.3894825,171.061969,170.401446
"Worcester, MA",57,153.3391916,153.5240754,152.9648384,153.5511532,152.5265632,150.7856694,149.420986,148.5867423,147.7281123,147.5396825,146.5598124,143.1645067,141.9265394,142.6701571,143.4038172,144.5133714,144.9137681,145.75,145.4623288,144.2307692,143.3566434,142.0218579,138.9206868,137.8967611,138.3934752,136.8022306,139.0651085,139.9458455,140.4034133,139.787578,138.4674923,138.4674923,138.218126,138.2138665,138.0602373,135.8692079,135.1630592,136.4958768,139.6026808,143.1584644,145.1144612,146.0136977,144.6230774,144.6180556,144.6180556,143.1919643,142.349575,140.3135258,139.3269231,142.8571429,142.7777778,145.3546099,146.8125,146.9665513,145.8587578,144.7856315,144.5290327,144.3888889,143.75,142.1327014,142.1414538,142.653277,145.1452282,147.7389577,150.4350736,150.8068772,149.3814433,148.5007886,148.1315579,147.8312303,147.3414478,145.8333333,146.4921466,147.4762517,150.7142857,153.4539474,156.128921,157.0209464,157.0028537,155.7177616,156.3477461,155.7281931,154.5902272,152.6842159,152.118146,156.1921296,159.4551282,162.5386997,164.2289348,166.7016146,165.4863172,165.2644231,166.9794634,166.8820679,165.363516,164.3990385,163.1409253,166.6,168.9880717,174.6575342,178.5013736,178.5714286,176.5625,177.3691398,177.692001,176.8474843,176,174.5500822,174.7368421,177.8275555,182.2810591,185.0092535,184.3124509,185.2683901,184.8064702,184.1419587,185.1388889
"Stamford, CT",58,267.7678571,266.2037037,264.6764706,263.75,266.2456497,264.6648045,262.3126338,259.0004566,255.0877594,253.3172497,251.5256311,247.1944444,248.2269504,245.8229508,244.994044,246.0227273,247.5642161,247.3460722,244.9166667,238.8290463,235.443038,233.7903226,231.4417967,228.5407725,227.5502008,230.8201058,233.0220713,236.2903279,238.206181,237.9924457,231.4788015,225.1608752,232.6203209,231.0910772,230.8932355,228.9048474,229.1376912,239.6845426,242.2727273,246.7425379,247.9865663,247.020854,245.2830189,239.1143911,240.7729321,239.6061595,238.7524151,236.1512779,237.045204,242.8285714,250.3329796,253.3920616,251.635906,248.3748646,245.2861167,241.9753086,241.8432027,241.7249417,238.9937107,236.3231126,236.3278172,243.0555556,247.0542027,250.3255208,254.3252595,255.1232632,252.4954901,248.4186747,249.2439516,248.015873,247.1611722,245.8333333,245.8684654,252.315251,256.1335404,260.5041587,261.7324876,264.7068378,262.7088166,258.882149,260.3125,258.8483197,258.4241573,252.9849612,252.7359694,260.6244356,262.3476588,263.4985836,263.2042254,262.9509807,259.9884192,252.4242424,260.3106937,258.7232769,257.9569892,256.41,259.0909091,264.8233092,268.6483455,271.5677717,269.7084233,266.3107948,264.55,260.1978972,262.6262626,262.1558289,262.4890447,259.3985153,261.3704257,266.2601626,269.2164872,271.9667742,268.389662,267.1102009,267.5090611,262.577962,264.6221157
"Albuquerque, NM",59,120.3367597,120.0713095,119.9320961,119.5804635,119.047619,118.4736983,117.3134328,116.8952618,116.5331391,115.2050964,114.627853,112.3636364,110.3265666,108.6108099,109.0529248,109.0609846,109.8214286,109.8170664,109.5582729,109.8018211,109.1743119,108.3333333,107.4956421,106.9558997,105.8558559,105.0929669,105.8486914,105.7692308,107.0689049,108.0097453,107.5268817,107.0729992,106.7774936,106.965603,106.7037188,105.8467742,104.4029851,104.8644782,105.2077562,106.6539174,107.9658139,109.563069,109.5290252,109.1721638,109.2089728,108.7957554,107.8216374,106.6060606,106.9803472,107.5599262,109.2484161,109.8954339,110.8346638,111.4192037,110.8346638,110.8374384,110.5992793,109.6428571,109.0829694,108.4977238,108.2062455,109.0442591,110.3558432,111.6609651,113.253012,113.5167464,113.3400095,112.7739562,112.1399177,112.3817518,111.65,111.429392,110.9615308,112.6937997,113.780707,114.7618082,116.441394,117.0472316,117.846925,116.5337913,116.9019784,117.4854008,115.7894737,115.0257707,114.2857143,115.4593373,116.7237249,118.4210526,119.9698189,120.7884545,121.4583333,120.7542779,120.1273376,120.0295276,119.4557853,118.9662754,119.0521114,120.3051643,121.407795,122.8632479,124.0128844,124.7496423,124.6073668,124.6307261,123.8920227,124.2570432,124.3614931,123.8585398,124.1147244,124.9178172,127.1460674,128.932856,129.6829971,130.9317599,131.1292927,131.8027211,133.2269357
"Albany, NY",60,142.8931876,142.9098263,141.8709677,141.7915392,141.969147,142.1749749,141.8709677,141.1210675,139.9219629,139.4647333,139.4736842,137.7036449,138.0538326,138.5245137,139.032648,138.8083567,137.7905673,137.5409678,137.4630396,137.4781086,137.5,137.0703083,137.5036571,137.4040921,137.87937,137.9487179,138.3526384,139.1031132,138.5473504,137.5,137.0716511,136.5890688,136.1088871,136.0430283,135.8912595,135.7438473,136.0573477,137.7547882,137.8495728,137.9042581,137.5932836,138.4874759,136.1593463,135.610766,134.7862646,134.3073897,133.2666667,133.2666667,134.5673077,135.2472072,137.2201337,138.3846154,137.4793729,137.3694508,136.1020954,134.813278,134.7022777,134.0919407,135.019305,134.032634,134.8915663,134.9537037,136.5740741,138.6946387,138.2575758,138.7210473,138.0384576,136.2973485,135.8091787,134.7732843,134.5826235,134.2708333,134.7280558,134.4594595,136,137.5,138.7681159,138.380102,138.2889539,137.0833333,137.1129015,137.0379602,137.3626374,136.3059117,137.5,139.6,140.3558052,141.577634,144.6511027,146.2339744,147.4434612,146.6981132,146.6281078,146.8625894,146.6,146.1626066,147.1913488,148.2213439,150.462963,150.2475569,151.0163425,152.0076482,152.0952928,151.0461716,151.5104595,151.0757596,150.6739528,150.6031707,151.8385292,152.4210526,153.5079534,155.4054054,155.1724138,155.0672182,154.7392352,154.1076361,153.331468
"Omaha, NE",61,103.8410004,104.7904192,105.6603774,106.1683007,106.3119928,105.976431,106.087451,105.5734563,104.3442041,103.2924962,102.6657061,100.7793522,100.390625,101.744186,102.8575534,103.45041,103.9453718,104.0831774,102.8865979,102.6119403,101.9371238,100.0401768,99.40357853,98.19289093,98.10466222,99.43181818,101.4059717,103.2413966,103.5911316,102.8382237,102.7851459,101.5421155,100.952381,100.6018917,100.593477,99.34667563,99.58791209,100.8878128,103.2381402,104.8238255,106.25,106.5699007,106.275114,105.9164857,105.8718861,106.0680062,105.8743169,105.721393,106.0278277,107.9733621,109.8175338,111.3473035,112.3975158,114.0078227,113.2827856,113.8681169,113.7141639,112.4081476,111.5425042,110.472073,111.4250536,113.9513419,115.3846154,117.3599349,119.6394999,118.8016529,118.0926407,118.4193122,118.6579378,118.4210526,117.7988286,118.1313802,118.1535314,120.8944282,123.1656184,126.0799589,126.456477,127.6503722,127.5626109,126.1854175,126.5505033,126.745482,126.1527112,126.6556314,127.4930306,129.3320346,131.4897439,133.6990058,134.560512,134.202454,134.4576117,133.8464971,134.6546311,134.1501361,134.3705799,134.5440021,135.9047531,140.2278703,141.7910448,143.8595798,144.320298,145.7911613,146.6731898,146.3663199,146.2971548,145.172181,145.1355662,146.4669832,146.7463811,149.8569385,150.6696429,152.3873055,152.2435897,150.9922347,149.8525041,150.1458966,149.6478873
"New Haven, CT",62,166.6460905,168.1043782,169.0800681,169.393946,168.8657407,168.8438438,165.9663866,165.7407407,162.6579698,161.6258741,159.8958333,157.1803728,156.5726062,156.1797664,157.4561404,158.8724934,160.2564103,159.3244529,158.1575246,156.1750912,154.9044928,152.959855,149.9257531,148.0634868,147.3333333,148.6995814,150.3132832,152.8117359,153.7275064,153.1467852,151.6964286,150.4284773,151.0019256,148.3405967,148.4195402,145.6876457,144.5566779,146.2329847,149.9193548,153.6407767,155.6748549,156.3803681,155.839895,155.1804424,154.6553809,152.8886052,151.7647059,150.29075,148.7103175,149.9555222,152.9100529,156.155395,156.3743219,156.2882393,155.876235,153.6764706,152.3646873,151.4393939,149.0521327,148.1824926,146.6704289,147.3105706,149.6062992,151.625737,152.733119,153.8887516,153.2393615,152.3046875,152.4732069,150.7630162,150.226718,149.3081087,147.7618243,148.2472501,151.4428375,154.4276458,155.3394208,155.9358752,154.7598819,153.377642,152.8935692,153.2011494,153.4544008,152.607362,151.4057879,153.0350314,154.2778527,156.5762004,157.9873329,157.275691,156.8198395,155.1927195,155.4794945,154.6052632,155.919152,154.8621143,153.3253205,155.7009346,158.0086921,159.5567867,161.2541557,161.9735858,160.449787,158.61678,158.1598548,157.0466786,156.7678321,156.4649437,156.1606413,157.5809199,159.9144221,161.3715278,162.4539562,163.1617114,161.8625277,160.1180438,159.2039801
"Bakersfield, CA",63,96.82597042,98.50364964,97.78597786,98.03921569,96.93287037,95.72649573,94.70512269,93.14108686,92.78557114,91.12327893,89.21259843,87.73350653,86.35646688,84.03441683,84.47729673,83.00349144,83.62223551,84.08877774,83.29777778,84.41295547,84.09760202,84.38020705,83.7395278,82.26337449,82.3957323,83.03177201,83.0802603,83.38898164,85.13580145,87.28508293,88.95027624,89.765625,90.07056452,92.26546906,93.6967632,94.6969697,97.42441209,100.097704,102.4590164,104.7297297,108.2802548,111.4176363,113.9240506,115.7407407,116.0493827,116.6134185,116.2176764,113.7052759,114.0268456,116.9964286,119.5984868,121.6745843,123.5409458,124.3589744,125.699106,125.8025482,124.8534202,124.7030879,123.8398693,122.2797707,121.770918,124.7209821,124.8107221,126.2852287,128.7769954,128.314799,127.9978296,128.5822347,129.066994,129.0684624,128.3482143,127.4412446,127.9299506,128.2894737,129.4251998,130.7837583,131.8511909,133.0981319,133.1313131,132.0939335,132.1254661,132.2151424,132.5090529,133.5703997,131.934033,131.2626263,132.8340568,134.2450154,135.3655389,135.6449018,136.7017099,136.6472892,137.1047483,137.4799174,137.1568627,137.0205578,138.6806597,139.926168,140.7595308,142.6024955,142.8761994,143.1203931,144.5916115,144.6747704,144.8755587,144.8250065,144.3134944,143.7589885,144.253141,144.2919715,145.1964251,146.5686275,147.1481141,147.8714806,149.2693774,150.0237756,148.9592172
"Knoxville, TN",64,100.8674393,100.975919,101.053075,100.7009808,100.3056069,99.45330991,99.25512104,98.9298422,98.18603046,97.46138211,97.40090968,96.68508287,96.6631032,96.49876515,96.34986226,95.61136537,95.79823009,95.13536379,95.49861496,95.06344171,94.89204759,94.853364,93.88954172,93.6474325,93.24444444,92.66666667,93.36340206,93.4965035,93.71323529,94.64751958,94.71365639,94.14893617,94.15706781,94.07059972,93.75,93.55107878,92.96875,93.43148358,94.19642857,95,96.05769231,96.03174603,95.94450374,95.95204985,95.81982554,95.33651298,95.0255102,94.63383838,94.65268121,94.88448845,96.04191901,96.8128629,97.61904762,97.52109705,97.6443769,97.34841461,97.29920783,97.10014716,97.53649635,97.43062831,97.4137931,97.60956175,98.24438202,98.7654321,100.419892,100.379073,100.2718922,100.3521127,101.010101,100.7212003,101.1707328,100.4787552,100.5109859,100.1875859,101.1569053,102.5343067,102.6202441,103.0182314,104.1666667,104.4644847,104.1666667,104.3189955,104.9375,104.9421661,104.9269225,105.5713272,106.9493007,108.4662834,109.7560976,110.8907563,111.0416667,111.2778731,111.5793306,111.9572058,112.0603015,111.9572058,112.0559355,112.1365614,112.6303068,114.1345427,115.2806488,115.800221,116.0474716,115.8047316,116.0714286,116.5693904,116.8917621,117.4052322,117.4828599,118.2112027,118.8866752,121.011396,121.4209968,121.4596658,122.1974285,121.9173442,121.7447917
"Greenville, SC",65,92.24806202,92.21825184,92.17557252,91.54787541,91.47144949,90.90909091,90.67854823,90.47071212,89.72093023,89.06928903,88.84444444,88.4364002,87.96585563,86.94714546,88.06089744,88.17973992,88.4029484,87.95263521,87.4137767,87.42298726,86.77011025,86.30838132,86.20094868,85.48080578,85.33799676,85.33799676,86.83162468,87.3666704,87.34602747,87.43349754,87.05161855,86.86749989,86.90614137,86.78465617,86.15292664,86.2269914,86.14121439,86.26345464,87.04864784,87.84340659,87.96457447,88.93280632,89.28974524,89.5140665,88.98513587,88.64142539,89.2288961,88.84444444,88.57142857,88.83685104,89.57006369,91.13504557,91.78267817,91.63265306,91.62591687,91.25285968,91.76271186,91.67573256,91.19716432,92.11469534,92.19876082,92.48788368,93.21671303,94.78457561,95.41202264,96.01344861,94.27480916,94.87741757,93.24209417,95,94.62022567,94.40610243,94.25284894,95.62461445,97.18593837,99.41217151,102.013308,100.8333333,100.6289308,102.4517685,102.7409776,103.6585366,101.8411103,101.4745568,103.4890597,104.5169385,105.1840721,106.3740954,107.0077111,108.2677165,108.2592958,108.7223587,109.6046011,109.935,108.9956373,108.6484137,109.024976,111.2258065,112.4290517,113.6363636,115.2143845,115.3277932,115.6236513,114.9666349,114.8923793,115.517953,115.3635212,115.4458599,116.207483,116.9725,116.8631879,119.4110538,119.7958317,120.1522436,120.5135678,120.4239656,120.9154397
"Ventura, CA",66,274.1803279,271.8168813,272.7201871,271.9085965,272.4451173,269.3181818,266.3898426,266.060911,264.6633589,260.5595173,257.5362456,253.55273,250.2244669,247.8920742,248.1698389,245.0587342,243.902439,242.9621314,242.6983179,241.5295257,240.9437751,238.6724854,233.4548306,230.2564103,230.077483,228.1466113,225.9246207,228.7524984,228.6585366,232.75,234.3234323,236.3636364,238.4231032,233.7164751,248.3443709,247.6770716,252.8490028,261.4734833,267.6106179,271.7252309,279.0224033,283.8598901,288.6497065,290.5497563,291.3236225,290.6352403,292.9790026,293.8706969,297.8578384,298.4981227,294.384058,299.3656409,302.9924242,301.3736005,305.5449331,304.377565,303.035043,303.2664489,302.4378785,300.8752735,301.8549747,305.7650965,308.127143,312.7995772,313.9263699,314.5990404,316.0237389,317.8461538,319.1489362,320.7069971,319.4444444,319.8805461,317.5695456,319.0226171,321.2921153,328.2317744,330.3519908,331.5649867,334.2124201,337.2093023,337.1569325,335.2480843,335.2656678,333.1825658,334.3204804,338.1213458,342.8606116,343.4870327,345.8595388,347.0286869,347.7251625,349.858156,349.6353496,346.9630153,348.6153846,350.3113795,354.4050633,354.6732297,355.4044034,359.2160393,359.2298684,360.9907357,359.9521187,358.9425857,356.5652081,355.0512445,353.2330014,352.4220264,353.1754725,353.3087277,355.8268916,356.0732113,357.6186136,357.1428571,357.0602489,358.1751371,359.3535076
"Allentown, PA",67,122.3155011,122.899449,124.154334,124.327607,124.5601173,124.3218807,123.1710111,123.1243001,122.1039449,121.2509098,120.6636501,118.6690647,117.6082299,119.0574832,117.8773585,118.1025332,118.6879392,117.8939336,117.2161172,116.9385858,116.2144703,115.0728509,113.8392857,113.1818182,112.2697358,111.5513393,111.5848214,112.5488912,112.0701028,112.9736299,112.0776824,111.5327381,110.7686217,110.2022345,109.8959099,109.0275912,107.7657807,109.0809497,110.4226705,112.1530383,113.5783709,114.3246187,114.3451143,113.7557161,113.8489209,112.9378531,112.1820541,111.6071429,110.7250755,110.8557845,112.8461959,115.0671785,115.8454106,115.6635523,115.8421314,115.5864871,114.6769256,113.751612,114.0791476,113.923693,114.2364128,114.2857143,115.7835548,117.7465133,120.1194866,118.5958051,116.8169813,115.5805008,115.6481481,113.2630689,112.4539513,110.9421228,111.0124334,112.0925645,115.1595745,117.5420354,117.8278689,118.2298547,118.3117212,117.1428571,117.3093043,117.4779144,117.4538136,117.297566,116.483428,118.369338,120.2763459,121.4409722,122.7094241,124.9444444,124.8245853,124.9144422,125.3403493,123.9149626,125,123.7910159,123.9475968,125.199108,125.0878426,127.4752475,129.3977813,130.8009259,129.7082719,128.3031989,127.560065,126.9117647,125.8780649,126.1994949,126.8269231,125.5952381,129.5275591,131.9381599,132.1693122,132.9666344,133.1153389,132.7798861,133.1695592
"El Paso, TX",68,86.80248007,87.215478,87.61037173,87.60786968,87.99365225,87.94859777,88.20882088,88.02529359,87.47982707,87.85942492,87.5,87,87.10380428,87.56059629,87.53019324,87.12121212,87.43331357,87.58503401,86.94148936,87.02684102,86.67717777,86.70520231,85.5834329,85.64550265,86.18616413,86.36363636,87.29050279,88.24458748,88.30022075,88.06146572,87.71929825,87.21929916,86.80771624,86.23771224,86.4033567,86.29441624,86.27439655,86.61887694,86.44945189,86.2962963,86.63420217,87.04200179,86.98944947,87.31116993,87.00876107,86.8285504,86.88445446,86.92017372,87.44656044,87.15405904,87.15405904,88.31765357,88.85116016,88.66407982,88.44121532,88.30950378,88.30880723,88.22434875,88.20524192,88.02428256,89.34372969,89.89844354,90.18667012,91.57206168,91.44834404,91.09589041,90.96765351,90.08379888,89.9294267,89.88486842,90.45667447,90.70872947,91.80327869,91.88034188,92.06555671,92.55555556,93.18773996,92.62182567,92.62295082,92.6121372,92.5443459,92.42957746,92.27144204,91.91784805,92.26330731,93.08510638,93.58974359,94.06114719,94.81052579,94.79010585,94.93710692,95.2374079,96.16639478,97.16756112,97.16756112,97.78341588,98.18962872,98.31371301,97.42564665,97.27872457,96.91096305,97.28066663,97.3568873,96.77419355,96.88936844,97.27872457,97.7846801,98.08285131,99.33962264,98.60436945,98.94259819,99.85903814,99.98837209,100.5297687,100.5116959,100.6680176,100.9820426
"Baton Rouge, LA",69,108.9878296,110.4756606,110.6263261,110.7283465,110.7448997,110.7076923,110,110.4439354,109.9371428,109.3117409,108.8010204,107.2017592,105.0877469,103.6650752,104.6755059,103.8017651,105.0970874,103.932033,104.8985304,104.5977669,104.5454545,103.0206983,102.7500913,101.0545906,102.3425437,103.1013094,103.6296296,103.5739313,103.597561,103.3707865,103.1710914,103.6262204,103.3333333,103.1656019,102.688172,102.5652985,103.0769231,103.3591731,103.5372625,104.6965318,105.2794663,105.5223299,105.6840714,105.657805,105.6777493,104.8889595,104.7039792,104.7557841,105.6034483,106.5560821,108.2056266,110.0498339,110.1574803,110.0249169,110.0979305,109.1124342,109.0573495,109.02379,108.7937525,108.1917476,110.5622107,110.9022556,111.8323608,112.7613649,112.8228576,114.0956086,114.4553362,114.6125098,114.6449704,113.9503689,114.5287368,114.5287368,114.3089431,119.6321714,120.5047319,122.7981103,123.6907552,123.3247385,122.1738645,122.3091977,122.4144628,121.8963368,122.6950622,123.1373021,123.1460033,124.9745728,124.4278171,124.5947055,124.3889191,124.539545,124.7953162,124.2138365,123.3718487,123.2355442,123.4106208,123.331173,124.1305891,123.4885348,125.5149085,126.1041009,127.1620756,127.4643934,126.7674305,127.2657841,128.1862745,127.198382,127.3344652,128.0500117,128.1149761,128.5248193,128.275095,129.1638341,129.1829928,128.7208367,129.3314162,129.6144381,128.7356322
